online_copy_id,url,parsed,linked_full_code,ocr_title,ocr_description,ocr_start_year,ocr_end_year,ocr_institution,ocr_full_title_raw,ocr_sprava_number,ocr_raw_date_text,ocr_confidence,ocr_notes,ocr_images_used,ocr_error,dgs
afa817fc-30e9-40b9-acba-cb8871251f6b,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=124276164,НМІУДСВ-(ТФ-5401-8+++ТФ-5401-8+++ТФ-5401-8),НМІУДСВ-ТФ1-5401-8,МИНИСТЕРСТВО ОБОРОНЫ УКРАИНЫ Снигиревский районный военный комиссариат Николаевской области. ДЕЛО № 3 Переписка о вручении извещений о гибели и по розыску военнослужащих Именные списки,Справа №: 3 | Дата (як надруковано): Начато: 25 апреля 1946 года Окончено: 7 мая 1947 года,1946,1947,МИНИСТЕРСТВО ОБОРОНЫ УКРАИНЫ Снигиревский районный военный комиссариат Николаевской области,ДЕЛО № 3 Переписка о вручении извещений о гибели и по розыску военнослужащих Именные списки,3,Начато: 25 апреля 1946 года Окончено: 7 мая 1947 года,high,,2,,124276164
db76b793-e232-4dae-9df2-7a8a4cbb81a4,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=124276162,НМІУДСВ-(ТФ-5401-9+++ТФ-5401-9+++ТФ-5401-9),НМІУДСВ-ТФ1-5401-9,МИНИСТЕРСТВО ОБОРОНЫ УКРАИНЫ Снигиревский районный военный комиссариат Николаевской области. ДЕЛО № 5 Переписка по запросам о розыске военнослужащих внесенных в списки,Справа №: 5 | Дата (як надруковано): Начато: 18 января 1949 года Окончено: 30 декабря 1949 года,1949,1949,МИНИСТЕРСТВО ОБОРОНЫ УКРАИНЫ Снигиревский районный военный комиссариат Николаевской области,ДЕЛО № 5 Переписка по запросам о розыске военнослужащих внесенных в списки,5,Начато: 18 января 1949 года Окончено: 30 декабря 1949 года,high,,2,,124276162
ccf211ac-c635-4519-8397-d862065c3f5f,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=124276168,НМІУДСВ-(ТФ-5401-АК-1+++ТФ-5401-АК-1+++ТФ-5401-АК-1),НМІУДСВ-ТФ1-5401-1АК,МИНИСТЕРСТВО ОБОРОНЫ УКРАИНЫ Снигиревский районный военный комиссариат Николаевской области. КНИГА учета семей погибших воинов Советской Армии на фронтах ВОВ,Справа №: 3/a | Дата (як надруковано): Начато: 10 января 1945 года Окончено: 15 июля 1945 года | Нотатки: на 46 листах,1945,1945,МИНИСТЕРСТВО ОБОРОНЫ УКРАИНЫ Снигиревский районный военный комиссариат Николаевской области,КНИГА учета семей погибших воинов Советской Армии на фронтах ВОВ,3/a,Начато: 10 января 1945 года Окончено: 15 июля 1945 года,high,на 46 листах,2,,124276168
74962757-bd17-41b7-a4c4-3127a6f11ef8,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=124276169,НМІУДСВ-(ТФ-5401-АК-2+++ТФ-5401-АК-2+++ТФ-5401-АК-2),,"МИНИСТЕРСТВО ОБОРОНЫ УКРАИНЫ, Снигиревский районный военный комиссариат Николаевской области. ЖУРНАЛ вручения извещений о смерти семьям офицерского, сержантского и рядового состава Снигиревского района",Справа №: 56 | Нотатки: б/а,1939,1945,"МИНИСТЕРСТВО ОБОРОНЫ УКРАИНЫ, Снигиревский районный военный комиссариат Николаевской области","ЖУРНАЛ вручения извещений о смерти семьям офицерского, сержантского и рядового состава Снигиревского района",56,,low,б/а,2,,124276169
1fa17ef8-fdfd-4a66-88cf-c94f765fc9a8,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=124276170,НМІУДСВ-(ТФ-5401-АК-3+++ТФ-5401-АК-3+++ТФ-5401-АК-3),НМІУДСВ-ТФ1-5401-3АК,"МИНИСТЕРСТВО ОБОРОНЫ УКРАИНЫ, Снигиревский районный военный комиссариат Николаевской области. ЖУРНАЛ N2 вручения извещений о смерти семьям военнослужащих рядового и сержантского состава Снигиревского райвоенкомата","Дата (як надруковано): НАЧАТ: 30 мая 1947 года. ОКОНЧЕН: НА 48 ЛИСТАХ. | Нотатки: Журнал окончен на 48 листах. Запись ""Док-ты 1941, -81"" вероятно относится к датам событий, описываемых в журнале, а не к периоду ведения журнала. Год окончания 1947 является предположением, так как точная дата не указана.",1947,1947,"МИНИСТЕРСТВО ОБОРОНЫ УКРАИНЫ, Снигиревский районный военный комиссариат Николаевской области",ЖУРНАЛ N2 вручения извещений о смерти семьям военнослужащих рядового и сержантского состава Снигиревского райвоенкомата,,НАЧАТ: 30 мая 1947 года. ОКОНЧЕН: НА 48 ЛИСТАХ.,high,"Журнал окончен на 48 листах. Запись ""Док-ты 1941, -81"" вероятно относится к датам событий, описываемых в журнале, а не к периоду ведения журнала. Год окончания 1947 является предположением, так как точная дата не указана.",2,,124276170
3912b42d-0420-45a3-9487-4837f48e0e71,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=124276158,НМІУДСВ-(ТФ-5401-ІС-1+++ТФ-5401-ІС-1+++ТФ-5401-ІС-1),,"МИНИСТЕРСТВО ОБОРОНЫ УКРАИНЫ Снигиревский районный военный комиссариат Николаевской области. СПИСОК военнослужащих и партизан Великой Отечественной войны 1941-1945г.г., погибших в боях, умерших от ран и захороненных на территории Снигиревского района",Справа №: 286 | Дата (як надруковано): 1941-1945г.г.,1941,1945,МИНИСТЕРСТВО ОБОРОНЫ УКРАИНЫ Снигиревский районный военный комиссариат Николаевской области,"СПИСОК военнослужащих и партизан Великой Отечественной войны 1941-1945г.г., погибших в боях, умерших от ран и захороненных на территории Снигиревского района",286,1941-1945г.г.,high,,2,,124276158
39796eea-7f1d-4ee2-a786-58f616e29992,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=124276159,НМІУДСВ-(ТФ-5401-КП-1+++ТФ-5401-КП-1+++ТФ-5401-КП-1),,Снигиревский районный военный комиссариат Николаевской области. ДЕЛО № 4 Списки призванных по мобилизации в 1944 году,"Справа №: 4 | Дата (як надруковано): Начато: 13 апреля 1944 года Окончено: 12 июля 1944 года | Нотатки: Faint handwritten notes on cover: 35 листов 1943 г. 119, на 182 листах 1945. Also noted: на 182 листах. Internal cover page title: СПИСКИ Призванных по мобилизации в марте м-це 1944 по Снигиревском РВК.",1944,1944,Снигиревский районный военный комиссариат Николаевской области,ДЕЛО № 4 Списки призванных по мобилизации в 1944 году,4,Начато: 13 апреля 1944 года Окончено: 12 июля 1944 года,high,"Faint handwritten notes on cover: 35 листов 1943 г. 119, на 182 листах 1945. Also noted: на 182 листах. Internal cover page title: СПИСКИ Призванных по мобилизации в марте м-це 1944 по Снигиревском РВК.",2,,124276159
cafbb44b-a44b-4013-985b-8ae208695024,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=124681477,НМІУДСВ-(ТФ-5402-1+++ТФ-5402-1+++ТФ-5402-1),НМІУДСВ-ТФ1-5402-1,МІНІСТЕРСТВО ОБОРОНИ УКРАЇНИ Южноукраїнсько – Арбузинський об’єднаний міський військовий комісаріат. ПОВІДОМЛЕННЯ НА ЗАГИБЛИХ ТА ПОМЕРЛИХ ВІЙСЬКОВОСЛУЖБОВЦІВ,Дата (як надруковано): Розпочато: «01» січня 1944р. Закінчено: «31» грудня 1944р. | Нотатки: Зберігати 75 років до 2019 року ст. 1885 інв. №3. Списки А-О. не по алфавиту. На «371» аркушах.,1944,1944,МІНІСТЕРСТВО ОБОРОНИ УКРАЇНИ Южноукраїнсько – Арбузинський об’єднаний міський військовий комісаріат,ПОВІДОМЛЕННЯ НА ЗАГИБЛИХ ТА ПОМЕРЛИХ ВІЙСЬКОВОСЛУЖБОВЦІВ,,Розпочато: «01» січня 1944р. Закінчено: «31» грудня 1944р.,high,Зберігати 75 років до 2019 року ст. 1885 інв. №3. Списки А-О. не по алфавиту. На «371» аркушах.,2,,124681477
e8d05771-d05f-4fd7-a03f-e873c5f8a8e9,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=124681533,НМІУДСВ-(ТФ-5402-2+++ТФ-5402-2+++ТФ-5402-2),НМІУДСВ-ТФ1-5402-2,МІНІСТЕРСТВО ОБОРОНИ УКРАЇНИ Южноукраїнсько – Арбузинський об’єднаний міський військовий комісаріат. ПОВІДОМЛЕННЯ НА ЗАГИБЛИХ ТА ПОМЕРЛИХ ВІЙСЬКОВОСЛУЖБЦІВ,Справа №: Сп. П-Я | Дата (як надруковано): Розпочато: «01» січня 1944р. Закінчено: «21» грудня 1944р. | Нотатки: На «283» аркушах. Зберігати 75 років до 2019 року ст 1885. Інв №4. не по справі.,1944,1944,МІНІСТЕРСТВО ОБОРОНИ УКРАЇНИ Южноукраїнсько – Арбузинський об’єднаний міський військовий комісаріат,ПОВІДОМЛЕННЯ НА ЗАГИБЛИХ ТА ПОМЕРЛИХ ВІЙСЬКОВОСЛУЖБЦІВ,Сп. П-Я,Розпочато: «01» січня 1944р. Закінчено: «21» грудня 1944р.,high,На «283» аркушах. Зберігати 75 років до 2019 року ст 1885. Інв №4. не по справі.,2,,124681533
2359be71-9b4a-4e39-97f4-726fd52c5c4b,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=124681531,НМІУДСВ-(ТФ-5402-3+++ТФ-5402-3+++ТФ-5402-3),НМІУДСВ-ТФ1-5402-3,"МІНІСТЕРСТВО ОБОРОНИ УКРАЇНИ, Южноукраїнсько – Арбузинський об’єднаний міський військовий комісаріат. ПОВІДОМЛЕННЯ НА ЗАГИБЛИХ ТА ПОМЕРЛИХ ВІЙСЬКОВОСЛУЖБОВЦІВ",Дата (як надруковано): Розпочато: «30» квітня 1946р. Закінчено: «30» грудня 1946р. | Нотатки: Миколаївська обл. Зберігати 75 років до 2021 року ст. 1885. Інв. № 7. Списки А - Я не по алфавіту (розшити). На «277» аркушах.,1946,1946,"МІНІСТЕРСТВО ОБОРОНИ УКРАЇНИ, Южноукраїнсько – Арбузинський об’єднаний міський військовий комісаріат",ПОВІДОМЛЕННЯ НА ЗАГИБЛИХ ТА ПОМЕРЛИХ ВІЙСЬКОВОСЛУЖБОВЦІВ,,Розпочато: «30» квітня 1946р. Закінчено: «30» грудня 1946р.,high,Миколаївська обл. Зберігати 75 років до 2021 року ст. 1885. Інв. № 7. Списки А - Я не по алфавіту (розшити). На «277» аркушах.,2,,124681531
ca5cad8e-f4e3-4d3a-8456-141fedfd410a,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=124681542,НМІУДСВ-(ТФ-5402-4+++ТФ-5402-4+++ТФ-5402-4),НМІУДСВ-ТФ1-5402-4,"МІНІСТЕРСТВО ОБОРОНИ УКРАЇНИ, Південноукраїнсько – Арбузинський об'єднаний міський військовий комісаріат. ПОВІДОМЛЕННЯ НА ЗАГИБЛИХ ТА ПОМЕРЛИХ ВІЙСЬКОВОСЛУЖБЦІВ","Справа №: Інв. №б0 | Дата (як надруковано): Розпочато: «01» січня 1945р. Закінчено: «31» грудня 1945р. | Нотатки: На «410» аркушах. Списки ""А-Я"" не по алфавіту.",1945,1945,"МІНІСТЕРСТВО ОБОРОНИ УКРАЇНИ, Південноукраїнсько – Арбузинський об'єднаний міський військовий комісаріат",ПОВІДОМЛЕННЯ НА ЗАГИБЛИХ ТА ПОМЕРЛИХ ВІЙСЬКОВОСЛУЖБЦІВ,Інв. №б0,Розпочато: «01» січня 1945р. Закінчено: «31» грудня 1945р.,high,"На «410» аркушах. Списки ""А-Я"" не по алфавіту.",2,,124681542
dbfff434-e1c1-4eb8-b339-7e0a9a21989a,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=124681536,НМІУДСВ-(ТФ-5402-5+++ТФ-5402-5+++ТФ-5402-5),НМІУДСВ-ТФ1-5402-5,Міністерство оборони України Південноукраїнсько – Арбузинський об’єднаний міський військовий комісаріат. ПОВІДОМЛЕННЯ НА ЗАГИБЛИХ ТА ПОМЕРЛИХ ВІЙСЬКОВОСЛУЖБЦІВ,"Дата (як надруковано): Розпочато: «08» січня 1947р. Закінчено: «14» травня 1947р. | Нотатки: Зберігати 75 років до 2022 року ст 1885. Інв №8. На «185» аркушах. ВІРНО: Нач. частини (секретної) Л.А.І АЛУЗА. Списки ""А-Ю"" не по алфавіту.",1947,1947,Міністерство оборони України Південноукраїнсько – Арбузинський об’єднаний міський військовий комісаріат,ПОВІДОМЛЕННЯ НА ЗАГИБЛИХ ТА ПОМЕРЛИХ ВІЙСЬКОВОСЛУЖБЦІВ,,Розпочато: «08» січня 1947р. Закінчено: «14» травня 1947р.,high,"Зберігати 75 років до 2022 року ст 1885. Інв №8. На «185» аркушах. ВІРНО: Нач. частини (секретної) Л.А.І АЛУЗА. Списки ""А-Ю"" не по алфавіту.",2,,124681536
25f32715-eb5a-4591-8b64-cd92a18e184d,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=124275885,НМІУДСВ-(ТФ-5403-10+++ТФ-5403-10+++ТФ-5403-10),НМІУДСВ-ТФ1-5403-10,"МИНИСТЕРСТВО ОБОРОНЫ СССР, АНАНЬЕВСКИЙ РАЙОННЫЙ ВОЕННЫЙ КОМИССАРИАТ ОДЕССКОЙ ОБЛАСТИ. ПЕРЕПИСКА С РОЗЫСКЕ ВОЕННО СЛУЖАЩИХ, ИЗВЕЩЕНИЯ НА ПОГИБШИХ, ПРОПАВШИХ БЕЗ ВЕСТИ И УМЕРШИХ. СОЛДАТ, МАТРОСОВ, СЕРЖАНТОВ И СТАРШИН.","Справа №: 4 | Дата (як надруковано): Начато: ""30"" марта 1961 г. Окончено: ""16"" декабря 1969 г. | Нотатки: Хранить постоянно, пункт перечня-1041.",1961,1969,"МИНИСТЕРСТВО ОБОРОНЫ СССР, АНАНЬЕВСКИЙ РАЙОННЫЙ ВОЕННЫЙ КОМИССАРИАТ ОДЕССКОЙ ОБЛАСТИ","ПЕРЕПИСКА С РОЗЫСКЕ ВОЕННО СЛУЖАЩИХ, ИЗВЕЩЕНИЯ НА ПОГИБШИХ, ПРОПАВШИХ БЕЗ ВЕСТИ И УМЕРШИХ. СОЛДАТ, МАТРОСОВ, СЕРЖАНТОВ И СТАРШИН.",4,"Начато: ""30"" марта 1961 г. Окончено: ""16"" декабря 1969 г.",high,"Хранить постоянно, пункт перечня-1041.",2,,124275885
67fc16db-5c1a-4dd6-92a7-44620a704c4d,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=124275891,НМІУДСВ-(ТФ-5403-11+++ТФ-5403-11+++ТФ-5403-11),НМІУДСВ-ТФ1-5403-11,"Ананьевский районный военный комиссариат, Одесской области. Переписка по книге ""Памяти""",Справа №: 131 | Дата (як надруковано): НАЧАТО 17 сентября 1991 г. ОКОНЧЕНО 22 апреля 2000 г. | Нотатки: МИНИСТЕРСТВО ОБОРОНЫ СССР. Форма № 17. По миновании надобности Хранить лет до 199 г. По номенклатуре 1992 г. № 131. На 686 листах.,1991,2000,"Ананьевский районный военный комиссариат, Одесской области","Переписка по книге ""Памяти""",131,НАЧАТО 17 сентября 1991 г. ОКОНЧЕНО 22 апреля 2000 г.,high,МИНИСТЕРСТВО ОБОРОНЫ СССР. Форма № 17. По миновании надобности Хранить лет до 199 г. По номенклатуре 1992 г. № 131. На 686 листах.,2,,124275891
6cff13a9-92fd-44fd-ba58-d604e8f3067d,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=124275893,НМІУДСВ-(ТФ-5403-12+++ТФ-5403-12+++ТФ-5403-12),НМІУДСВ-ТФ1-5403-12,"Министерство Обороны СССР, Далинский районный Военный Комиссариат Одесской Области. Дело №9-17 Переписка по учету и розыску безвозвратных потерь и извещениям на погибших","Справа №: 9-17 | Дата (як надруковано): Начато: с 20 февраля 1952 г. Окончено: 31 декабря 1952 г. | Нотатки: Трофейно-Постоянно (пункт 1041 перечня). По описи 1952. №17. По общим №13352, №73. Архив штаба Одесского военного округа, Фонд №3, Дело №8913, 3 листа. На 31 листах. Верно: Зав. секретным делопроизводством, служившим Округ Одинок.",1952,1952,"Министерство Обороны СССР, Далинский районный Военный Комиссариат Одесской Области",Дело №9-17 Переписка по учету и розыску безвозвратных потерь и извещениям на погибших,9-17,Начато: с 20 февраля 1952 г. Окончено: 31 декабря 1952 г.,high,"Трофейно-Постоянно (пункт 1041 перечня). По описи 1952. №17. По общим №13352, №73. Архив штаба Одесского военного округа, Фонд №3, Дело №8913, 3 листа. На 31 листах. Верно: Зав. секретным делопроизводством, служившим Округ Одинок.",2,,124275893
cbe16ce1-1d23-41d1-ae72-a4e592a566d7,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=124275835,НМІУДСВ-(ТФ-5403-13+++ТФ-5403-13+++ТФ-5403-13),НМІУДСВ-ТФ1-5403-13,"Лыаньевский Районный Военный Комиссариат. ДЕЛО № 76-1962 ТОМ-1 о зверствах на невыявл. и неустановл. субьектов и граждан оккупиров., осажденн., замученн., сожженн. и старших Великой Отчест. войны ""А-М""",Справа №: 76-1962 | Дата (як надруковано): Начато 30 января 1944 года. Окончено 31 декабря 1945 года. | Нотатки: Хранить постоянно. На 392 листах.,1944,1945,Лыаньевский Районный Военный Комиссариат,"ДЕЛО № 76-1962 ТОМ-1 о зверствах на невыявл. и неустановл. субьектов и граждан оккупиров., осажденн., замученн., сожженн. и старших Великой Отчест. войны ""А-М""",76-1962,Начато 30 января 1944 года. Окончено 31 декабря 1945 года.,high,Хранить постоянно. На 392 листах.,2,,124275835
4f16aeaa-1772-411d-a224-6e7c0f73ab92,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=124275839,НМІУДСВ-(ТФ-5403-14+++ТФ-5403-14+++ТФ-5403-14),НМІУДСВ-ТФ1-5403-14,"Министерство обороны СССР Ананьевским Районным Военным Комиссариатом Одесской области. Извещения по погибшим, пропавшим безвести и умершим от ран, на мирных граждан и военнослужащих Призывниками Ананьевского Райвоенкомата Одесской области с одной Одесской Смерчинской комис. Н-Я",Справа №: 76-1962 | Дата (як надруковано): Начато 30 апреля 1944 года. Окончено 31 декабря 1945 года. | Нотатки: ДЕЛО № 76-1962 г. ТОМ-2. На 393 листах. Хранить Постоянно.,1944,1945,Министерство обороны СССР Ананьевским Районным Военным Комиссариатом Одесской области,"Извещения по погибшим, пропавшим безвести и умершим от ран, на мирных граждан и военнослужащих Призывниками Ананьевского Райвоенкомата Одесской области с одной Одесской Смерчинской комис. Н-Я",76-1962,Начато 30 апреля 1944 года. Окончено 31 декабря 1945 года.,high,ДЕЛО № 76-1962 г. ТОМ-2. На 393 листах. Хранить Постоянно.,2,,124275839
044625ed-84e6-421d-830a-019da499dc36,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=124275843,НМІУДСВ-(ТФ-5403-15+++ТФ-5403-15+++ТФ-5403-15),НМІУДСВ-ТФ1-5403-15,Одесский Районный Военный Комиссариат Одесской области. Дело О лишении на родители и иждивенцев без вести и умерших от ран военнослужащих,Справа №: 13 | Дата (як надруковано): Начато 1-го Января 1946г. Окончено 31 Декабря 1946 | Нотатки: Трофейный фонд. Девять Постоянно с Пучом 1041 Переч. Совершенно Секретно. No опись от 13- 1946г. No опись 1945г. РВК-ссср. На 217 листах. Копия фото Смертных Отпев 40- чх. (смертях) листах. Зав. один РВК Комісаром. Внутренний номер из штампа: 8503.,1946,1946,Одесский Районный Военный Комиссариат Одесской области,Дело О лишении на родители и иждивенцев без вести и умерших от ран военнослужащих,13,Начато 1-го Января 1946г. Окончено 31 Декабря 1946,high,Трофейный фонд. Девять Постоянно с Пучом 1041 Переч. Совершенно Секретно. No опись от 13- 1946г. No опись 1945г. РВК-ссср. На 217 листах. Копия фото Смертных Отпев 40- чх. (смертях) листах. Зав. один РВК Комісаром. Внутренний номер из штампа: 8503.,2,,124275843
958658a6-d739-4887-8345-5af01b169569,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=124275853,НМІУДСВ-(ТФ-5403-16+++ТФ-5403-16+++ТФ-5403-16),НМІУДСВ-ТФ1-5403-16,Долинский районный военный комиссариат Одесской области. Министерство Обороны Союза ССР Долинский районный военный комиссариат Одесской области Дело № 8 о извещениях на погибших военнослужащих,"Справа №: 8 | Дата (як надруковано): Начато 1 января 1954г. Окончено 31 декабря 1954г. | Нотатки: Хранить Постоянно пункт 1041 перечня; По описи 1954г. № 8; Архив Штаба Одесского военного округа: опись № 16816, рядковый № дела по описи 1, стеллаж № 1, полка № 8004, Нач.чис: 3004; На 14 листах; Верно: Зав. про сштым делопроизводством Усенко (Усенко)",1954,1954,Долинский районный военный комиссариат Одесской области,Министерство Обороны Союза ССР Долинский районный военный комиссариат Одесской области Дело № 8 о извещениях на погибших военнослужащих,8,Начато 1 января 1954г. Окончено 31 декабря 1954г.,high,"Хранить Постоянно пункт 1041 перечня; По описи 1954г. № 8; Архив Штаба Одесского военного округа: опись № 16816, рядковый № дела по описи 1, стеллаж № 1, полка № 8004, Нач.чис: 3004; На 14 листах; Верно: Зав. про сштым делопроизводством Усенко (Усенко)",2,,124275853
94a4b83a-67b0-4c8d-ad33-d975de0124f2,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=124275863,НМІУДСВ-(ТФ-5403-17+++ТФ-5403-17+++ТФ-5403-17),НМІУДСВ-ТФ1-5403-17,Одесский Областной Военный Комиссариат. Выписки списки,"Справа №: 13 | Дата (як надруковано): 1951 год, Составлено 31 декабря 1951, 26.2.1951 года, 23 ноября 1950 года | Нотатки: Хранить Постоянно. В архиве РВК Трофеи. По описи 1957. №57. На 4 листах. СЕКРЕТНО. Экз. № 12. Исп. Вх. № 5084. Документ является Приказом о перерегистрации пенсионеров. Адресовано ВСЕМ РАЙВОЕНКОМАМ ОДЕССКОЙ ОБЛАСТИ, ОДЕССКОМУ ГОРВОЕНКОМУ, только Долинскому райвоенкому. Основание: Постановление Совета Министров украинской ССР № 8669 от 23 ноября 1950 года, Директива ШТАБА ОДВО № ОМ/1/314с от 26.2.1951 года.",1951,1951,Одесский Областной Военный Комиссариат,Выписки списки,13,"1951 год, Составлено 31 декабря 1951, 26.2.1951 года, 23 ноября 1950 года",high,"Хранить Постоянно. В архиве РВК Трофеи. По описи 1957. №57. На 4 листах. СЕКРЕТНО. Экз. № 12. Исп. Вх. № 5084. Документ является Приказом о перерегистрации пенсионеров. Адресовано ВСЕМ РАЙВОЕНКОМАМ ОДЕССКОЙ ОБЛАСТИ, ОДЕССКОМУ ГОРВОЕНКОМУ, только Долинскому райвоенкому. Основание: Постановление Совета Министров украинской ССР № 8669 от 23 ноября 1950 года, Директива ШТАБА ОДВО № ОМ/1/314с от 26.2.1951 года.",2,,124275863
5b44452e-c892-4d2e-8358-77c9d39d6742,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=124275870,НМІУДСВ-(ТФ-5403-18+++ТФ-5403-18+++ТФ-5403-18),НМІУДСВ-ТФ1-5403-18,"Долинский Районный Военный комиссариат Одесской области. О неизвестных, на погибших, пропавших без вести и умерших от ран военнослужащих и материалах по розыску. іменні списки.","Справа №: 13 | Дата (як надруковано): Начато 1 Январь 1949 года Окончено 31 Декабрь 1949 года | Нотатки: Секретно по отделу № 24 за 1949 год. Хранить Постоянно (Пункт 104 перечня). ВМ. СССР По обмену 1965г. №63. На 20 листах, кроме того оперативных опись на 1 листе (одном). Верно: Ст. офицер РВК Майор /рыбау/ (Рыбакин). СЕКРЕТНО ЭКЗ. № 1. Вх. №-3 в дело. 17.01.1949 года Сообщено Долинскому РВК об отсутствии именных списков.",1949,1949,Долинский Районный Военный комиссариат Одесской области,"О неизвестных, на погибших, пропавших без вести и умерших от ран военнослужащих и материалах по розыску. іменні списки.",13,Начато 1 Январь 1949 года Окончено 31 Декабрь 1949 года,high,"Секретно по отделу № 24 за 1949 год. Хранить Постоянно (Пункт 104 перечня). ВМ. СССР По обмену 1965г. №63. На 20 листах, кроме того оперативных опись на 1 листе (одном). Верно: Ст. офицер РВК Майор /рыбау/ (Рыбакин). СЕКРЕТНО ЭКЗ. № 1. Вх. №-3 в дело. 17.01.1949 года Сообщено Долинскому РВК об отсутствии именных списков.",2,,124275870
c642911c-f459-4de2-9064-7d97fd860c0f,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=124275872,НМІУДСВ-(ТФ-5403-19+++ТФ-5403-19+++ТФ-5403-19),НМІУДСВ-ТФ1-5403-19,Долинский Районный Военный Комиссариатъ Одесской области. - О извещенияхъ на погибшихъ и пропавшихъ безъ вести всѣхъ умершихъ отъ ранъ военнослужащихъ. Личныхъ списковъ.,Справа №: 13 | Дата (як надруковано): Начато 1-го Декабря 1947. Окончено 31-го Декабря 1948г. | Нотатки: Bell-CCCP. Хранить Постоянно. Будетъ 1941 (перегибъ). Секретно. По описи 1947г. №13. По описи 1948г. №23. По описи 1952г. №52. На 103 листахъ. Кромѣ того внутренняя опись на 1 Сумма листовъ. Архив штаба Одесского военного округа. Опись № 43550. Прошнуровано № дела по описи. Том № 1. Лист № 8503. Зам. бригадира РВК. Капитанъ: Аффат.,1947,1948,Долинский Районный Военный Комиссариатъ Одесской области,- О извещенияхъ на погибшихъ и пропавшихъ безъ вести всѣхъ умершихъ отъ ранъ военнослужащихъ. Личныхъ списковъ.,13,Начато 1-го Декабря 1947. Окончено 31-го Декабря 1948г.,high,Bell-CCCP. Хранить Постоянно. Будетъ 1941 (перегибъ). Секретно. По описи 1947г. №13. По описи 1948г. №23. По описи 1952г. №52. На 103 листахъ. Кромѣ того внутренняя опись на 1 Сумма листовъ. Архив штаба Одесского военного округа. Опись № 43550. Прошнуровано № дела по описи. Том № 1. Лист № 8503. Зам. бригадира РВК. Капитанъ: Аффат.,2,,124275872
e85172f0-288a-4cdb-ad23-1a591d2655d8,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=124275901,НМІУДСВ-(ТФ-5403-1+++ТФ-5403-1+++ТФ-5403-1),НМІУДСВ-ТФ1-5403-1,Личный архив военного комиссара Районный военный комиссариат по Зальцбургский р-н.. Приказ на зачисление на довольствие и справочные дела - до 40. Сведения о составе В военный период,"Справа №: Л. ДЕЛ № 1- | Дата (як надруковано): Справу начатую 1947, В военный период | Нотатки: The cover includes additional administrative text: ""Хранить постоянно""; ""внесен в госреестр с 1950 г.""; ""Сроки хранения документов"". The file has 52 pages (""52 стр.""). The ""В военный период"" in the title refers to the subject matter's period, while the file's administrative start year is 1947. The end year is inferred as 1947 as no explicit end year for the file is stated.",1947,1947,Личный архив военного комиссара Районный военный комиссариат по Зальцбургский р-н.,Приказ на зачисление на довольствие и справочные дела - до 40. Сведения о составе В военный период,Л. ДЕЛ № 1-,"Справу начатую 1947, В военный период",medium,"The cover includes additional administrative text: ""Хранить постоянно""; ""внесен в госреестр с 1950 г.""; ""Сроки хранения документов"". The file has 52 pages (""52 стр.""). The ""В военный период"" in the title refers to the subject matter's period, while the file's administrative start year is 1947. The end year is inferred as 1947 as no explicit end year for the file is stated.",2,,124275901
