Р316	Кам’янець-Подільська виробничо-кооперативна взуттєва артіль „Червоний чоботар“		0	0
Р3160	Старокостянтинівський волосний військовий комісаріат		0	0
Р3161	Кам’янець-Подільський державний історичний архів		0	0
Р3162	Кам’янець-Подільський міжрайонний філіал „Книгакульттовари“		0	0
Р3163	Сатанівське поштово-телеграфне відділення		0	0
Р3164	Війтовецька заготівельна контора		0	0
Р3165	Кам’янець-Подільська друкарня ім. Леніна		0	0
Р3166	** ../Р-761/		0	0
Р3167	Відділ соціального забезпечення виконкому Кам’янець-Подільської районної ради		0	0
Р3169	Уповноважений профспілки працівників народного зв’язку при Китайгородському поштово-телеграфному відділенні		0	0
Р317	Державна паперова фабрика „Совий Яр“		0	0
Р3170	Осередок міжнародної організації допомоги борцям революції виконкому Кам’янець-Подільської районної ради		0	0
Р3171	Осередок міжнародної організації допомоги борцям революції Шепетівської окружної ради		0	0
Р3172	Колгосп ім. 4-ї п’ятирічки, с. Киселівка		0	0
Р3173	****		0	0
Р3174	****		0	0
Р3175	Балинська заготівельна контора		0	0
Р3176	Виконком Лисівської сільської ради		0	0
Р3177	Виконком Чорнянської сільської ради		0	0
Р3178	Виконком Киселівської сільської ради		0	0
Р3179	Виконком Грузевицької сільської ради		0	0
Р318	Відділ місцевого господарства виконкому Кам’янецької окружної ради		0	0
Р3180	Виконком Хижниківської сільської ради		0	0
Р3181	Колгосп ім. 13-річчя Жовтня, с. Комарівка		0	0
Р3182	Гоголь О.С., комсомолець 20-х років XX ст.		0	0
Р3183	Смотрицька районна каса соціального страхування		0	0
Р3184	Бойко Д. В., двічі Герой Соціалістичної Праці		0	0
Р3185	Уповноважений профспілки працівників лікувально-санітарної справи інспектури охорони здоров’я виконавчого комітету Кам’янецької окружної ради		0	0
Р3186	****		0	0
Р3187	Довжоцьке районне товариство „Геть неписьменність“		0	0
Р3188	Кам’янець-Подільська міжрайонна заготівельна контора „Укрвторсировина“		0	0
Р3189	Виконком Довжківської волосної ради		2	63
Р319	Дорожний відділ виконкому Кам’янецької окружної ради		0	0
Р3190	Осередок „Друзі дітей“ Кам’янець-Подільського будинку дитини імені Крупської		0	0
Р3191	Осередок міжнародної організації допомоги борцям революції інспектури охорони здоров’я виконкому Кам’янецької окружної ради		0	0
Р3192	Робітничий комітет профспілки працівників землі і лісу земельного відділу Шепетівського окружкому		0	0
Р3193	Первинна організація ТСОАВІАХІМ фінансового відділу виконкому Проскурівської міської ради		0	0
Р3194	Первинна організація ТСОАВІАХІМ Кам’янецької окружної інспектури соціального забезпечення		0	0
Р3195	Копистинське кооперативно-виробниче буряківниче товариство „Жовтень“		0	0
Р3196	Місцевий комітет профспілки працівників радянських громадських і торгівельних установ та підприємств Кам’янецького повітового відділу соціального забезпечення		0	0
Р3197	****		0	0
Р3198	Базалійський районний комітет міжнародної організації допомоги борцям революції		0	0
Р3199	Виконком Борсуківської сільської ради		0	0
Р320	Кам’янець-Подільська робітнича комуністична дружина		0	0
Р3200	Хмельницька обласна контора із заготівлі тваринницької сировини і хутра		0	0
Р3201	Хмельницьке обласне міжгосподарське об’єднання підприємств промислового птахівництва „Хмельницькптахопром“		0	0
Р3202	Кам’янець-Подільський державний учительський інститут		0	0
Р3203	****		0	0
Р3204	Шепетівський волосний революційний комітет		0	0
Р3205	Рахновецький волосний військовий комісар УНР		0	0
Р3206	Комендант палацу м. Кам’янця-Подільського		0	0
Р3207	Михалпільський волосний революційний комітет		0	0
Р3208	Земельний відділ виконкому Проскурівської повітової ради		0	0
Р3209	****		0	0
Р321	Управління Подільської залізниці		0	0
Р3210	Проскурівське повітове бюро профспілок		0	0
Р3211	Орининський військовий комісаріат		0	0
Р3212	****		0	0
Р3213	Виконком Бахматовецької волосної ради		0	0
Р3214	Продовольчий магазин Старокостянтинівського повітового військового комісаріату		0	0
Р3215	Летичівська районна партизанська комісія		0	0
Р3216	Теофіпольська районна партизанська комісія		0	0
Р3217	Ізяславська районна партизанська комісія		0	0
Р3218	Деражнянська районна партизанська комісія		0	0
Р3219	Шепетівська окружна партизанська комісія		0	0
Р322	Староушицький митний пост		0	0
Р3220	Старокостянтинівська районна партизанська комісія		0	0
Р3221	Шепетівська районна партизанська комісія		0	0
Р3222	Кам’янець-Подільська міська партизанська комісія		0	0
Р3223	** ../Р-3222/		0	0
Р3224	Новоушицька районна партизанська комісія		0	0
Р3225	Полонська районна партизанська комісія		0	0
Р3226	Народний суд 1-ї дільниці Кам’янецького повіту		0	0
Р3227	Грицівська районна партизанська комісія		0	0
Р3228	Проскурівська міська партизанська комісія		0	0
Р3229	Городоцька районна партизанська комісія		0	0
Р323	Гуківська митниця		0	0
Р3230	Ляховецька районна партизанська комісія		0	0
Р3231	Ярмолинецька районна партизанська комісія		0	0
Р3232	Волочиська районна партизанська комісія		0	0
Р3233	Баговицька сільська ощадна каса		0	0
Р3234	Управління уповноваженого Подільської губернської робітничо-селянської інспекції по Новоушицькому повіту		0	0
Р3235	Комендант залізничної станції м. Кам’янця-Подільського		0	0
Р3236	Кам’янець-Подільська тютюнова фабрика		0	0
Р3237	Ярмолинецька гмина		0	0
Р3238	Кам’янецька окружна партизанська комісія		0	0
Р3239	Дунаєвецька державна текстильна фабрика №1		0	0
Р324	Ісаковецька митниця		0	0
Р3240	Дунаєвецька державна текстильна фабрика №2		0	0
Р3241	Дунаєвецька державна текстильна фабрика №3		0	0
Р3242	Дунаєвецька державна текстильна фабрика №4		0	0
Р3243	*		0	0
Р3244	Новокостянтинівське поштово-телеграфне відділення		0	0
Р3245	Кам’янецьке повітове відділення спілки працівників сільського господарства і лісу		0	0
Р3246	Лянцкорунська районна судово-земельна комісія		0	0
Р3247	Маківська районна судово-земельна комісія		0	0
Р3248	****		0	0
Р3249	Маківський волосний земельний комітет		0	0
Р325	Жванецький митний пост		0	0
Р3250	Агент державного страхування 7-ої дільниці Шепетівського округу		0	0
Р3251	Полонський волосний військовий комісаріат		0	0
Р3252	Антонінська районна партизанська комісія		0	0
Р3253	Смотрицька районна партизанська комісія		0	0
Р3254	Народний суд 18-ї дільниці Волинського судового округу		0	0
Р3255	Проскурівська окружна партизанська комісія		0	0
Р3256	****		0	0
Р3257	****		0	0
Р3258	Хмельницька будівельно-монтажна контора „Меліоводбуд“		0	0
Р3259	Редакція Староушицької районної газети „Наддністрянська правда“		0	0
Р326	Кудринецький митний пост		0	0
Р3260	Уповноважений Волинського губернського прокурора по Полонському повіту		0	0
Р3261	Довжоцький волосний комітет незаможних селян		1	12
Р3262	Народний суд Орининського району		0	0
Р3263	Народний слідчий Новоушицького району		0	0
Р3264	Хмельницький обласний комітет профспілки працівників державної торгівлі та громадського харчування		0	0
Р3265	Мархлевський польський робітничий факультет		0	0
Р3266	Маківський зразково-промисловий радянський сад		0	0
Р3267	Дунаєвецький районний секретаріат профспілок		0	0
Р3268	Кам’янецьке повітове відділення профспілки працівників харчової та смакової промисловості		0	0
Р3269	Хмельницьке міжобласне спеціалізоване управління №527 „Сантехмонтаж-1“		0	0
Р3270	Карткове бюро Кам’янець-Подільського обласного відділу торгівлі		0	0
Р3271	Антонінський волосний військовий комісаріат		0	0
Р3272	****		0	0
Р3273	Корчівський волосний військовий комісаріат		0	0
Р3274	Хмельницький обласний комітет Товариства Червоного Хреста		0	0
Р3275	Кам’янець-Подільський обласний комітет міжнародної організації допомоги борцям революції		0	0
Р3276	****		0	0
Р3277	Фабричний комітет профспілки працівників текстильної промисловості Дунаєвецької державної текстильної фабрики №4		0	0
Р3278	Виконком Клинівської сільської ради		0	0
Р3279	** ../Р-4918/		0	0
Р328	Устянський митний пост		0	0
Р3280	Місцевий комітет профспілки працівників споживчої кооперації міжрайонної Кам’янець-Подільської спілки промислової кооперації		0	0
Р3281	Хмельницьке обласне управління державного комерційного промислово-будівельного банку України		0	0
Р3282	Кам’янець-Подільська виробничо-кооперативна артіль з видобутку будматеріалів та виробництва художніх виробів і технічного гіпсу „Технохімгіпс“		0	0
Р3283	Лянцкорунський сільський комітет незаможних селян		0	0
Р3284	Чорноострівський сільський комітет незаможних селян		0	0
Р3285	Кам’янецьке повітове відділення профспілки робітників-будівельників		0	0
Р3286	Хмельницьке обласне управління промисловості будівельних матеріалів		0	0
Р3287	Жванецька районна судово-земельна комісія		0	0
Р3288	Хмельницький обласний комітет профспілки працівників державної торгівлі і споживчої кооперації		0	0
Р3289	****		0	0
Р329	Виконком Купинської районної ради		0	0
Р3290	****		0	0
Р3291	****		0	0
Р3292	****		0	0
Р3293	Виробничий колектив „Городник“ при Кам’янецькому окружному комітеті боротьби з безробіттям		0	0
Р3294	Курси будівельників при Кам’янецькому окружкомі боротьби з безробіттям		0	0
Р3295	****		0	0
Р3296	****		0	0
Р3297	Дунаєвецька комісійно-транспортна контора „Комтрансконт“		0	0
Р3298	Правління Кам’янецького окружного об’єднання колективів безробітних		0	0
Р3299	Столова №1 при Кам’янецькому окружному комітеті боротьби з безробіттям		0	0
Р330	Виконком Смотрицької районної ради		0	0
Р3300	****		0	0
Р3301	Кам’янець-Подільська артіль „Червоний будівельник “		0	0
Р3302	****		0	0
Р3303	Хмельницьке обласне управління Національного банку України		0	0
Р3304	Бюро доручень при Кам’янецькому окружкомі боротьби з безробіттям		0	0
Р3305	Фінансовий інспектор 186-ї дільниці Кам’янецького округу		0	0
Р3306	Фінансовий інспектор 194-ї дільниці Кам’янецького округу		0	0
Р3307	Кам’янець-Подільський повітовий продовольчий магазин „Губвоєнпостач“ Поділля		0	0
Р3308	Виконком Михалпільської волосної ради		0	0
Р3309	****		0	0
Р331	Виконком Орининської районної ради		0	0
Р3310	Кам’янець-Подільська районна судово-земельна комісія		0	0
Р3311	Білогородський волосний військовий комісаріат		0	0
Р3312	****		0	0
Р3313	Виконком Женишковецької волосної ради		0	0
Р3314	Виконком Староушицької волосної ради		0	0
Р3315	Ізяславський районний військовий комісаріат		0	0
Р3316	Фельштинський районний військовий комісаріат		0	0
Р3317	Лянцкорунський волосний комітет незаможних селян		0	0
Р3318	Балинський волосний комітет незаможних селян		0	0
Р3319	Рахнівський волосний комітет незаможних селян		0	0
Р332	Виконком Китайгородської районної ради		0	0
Р3320	Купинський волосний комітет незаможних селян		0	0
Р3321	Білогородський волосний комітет незаможних селян		1	3
Р3322	****		0	0
Р3323	****		0	0
Р3324	Заводський комітет профспілки працівників сільського і лісового господарства Маківського лісництва		0	0
Р3325	****		0	0
Р3326	****		0	0
Р3327	Колгосп ім. Мануїльського, с. Киселі		0	0
Р3328	Новоушицька повітова економічна нарада		0	0
Р3329	Новоушицька повітова військова нарада		0	0
Р333	** ../Р-1013/		0	0
Р3330	****		0	0
Р3331	****		0	0
Р3332	Подільська фінансова палата		0	0
Р3333	Сіцінський Ю.Й., краєзнавець, священик, історик		0	0
Р3334	Кульчієвецька машинно-тракторна станція		0	0
Р3335	Відділ тваринництва виконавчого комітету Кам’янець-Подільської обласної ради		0	0
Р3336	Обласне виробниче об’єднання „Хмельницькліс“		0	0
Р3337	****		0	0
Р3338	Радгосп „Корчунок“, ст. Скибнево		0	0
Р3339	Хмельницьке обласне управління ремонтних підприємств		0	0
Р334	Виконком Віньковецької районної ради		0	0
Р3340	Маківський волосний комітет взаємодопомоги		0	0
Р3341	Лянцкорунський районний комітет взаємодопомоги		0	0
Р3342	Кам’янець-Подільський державний племінний розсадник подільської чорнорябої породи свиней		0	0
Р3343	****		0	0
Р3344	Жванецька машинно-тракторна станція		0	0
Р3345	Подільський губернський комісар Тимчасового Уряду		0	0
Р3346	****		0	0
Р3347	****		0	0
Р3348	****		0	0
Р3349	****		0	0
Р335	Виконком Кам’янець-Подільської міської ради		0	0
Р3350	****		0	0
Р3351	Шепетівський окружний продовольчий комітет		0	0
Р3352	Дунаєвецька дорожньо-експлуатаційна дільниця №655		0	0
Р3353	Народний суд 1-ї дільниці Полонського району		0	0
Р3354	Хмельницьке обласне аптекоуправління		0	0
Р3355	****		0	0
Р3356	Уповноважений Міністерства заготівель СРСР по Хмельницькій області		0	0
Р3357	****		0	0
Р3358	****		0	0
Р3359	Ізяславський волосний військовий комісаріат		1	3
Р336	Виконком Кам’янецької повітової ради		0	0
Р3360	****		0	0
Р3361	Колгосп „Ленінський шлях“, с. Корчик		0	0
Р3362	****		0	0
Р3363	Хмельницький обласний комітет профспілки працівників зв’язку		0	0
Р3364	Хмельницький обласний комітет профспілки працівників автомобільного транспорту та шосейних доріг		0	0
Р3365	****		0	0
Р3366	Уповноважений профспілки працівників радянських торгівельних службовців бюро доручень при Кам’янецькому окружному комітеті боротьби з безробіттям		0	0
Р3367	Староушицька районна заготівельна контора		0	0
Р3368	Хмельницька обласна контора житлово-комунального постачання (облжитлопостачторг)		0	0
Р3369	Комітет телебачення та радіомовлення виконкому Хмельницької облради		0	0
Р337	Виконком Кам’янецької окружної ради		0	0
Р3370	Хмельницьке обласне виробничо-аграрне об’єднання з виробництва, заготівлі та переробки цукрового буряка		0	0
Р3371	****		0	0
Р3372	Славутська районна споживча спілка		0	0
Р3373	****		0	0
Р3374	Відділ соціального забезпечення виконкому Дунаєвецької районної ради		0	0
Р3375	****		0	0
Р3376	Проскурівська контора торгівлі книгами і культтоварами „Укркнигакультторг“		0	0
Р3377	****		0	0
Р3378	****		0	0
Р3379	Центральний орган районних комбідів м. Кам’янця-Подільського		0	0
Р3380	****		0	0
Р3381	Кам’янець-Подільський районний груповий комітет професійних спілок фінансово-банківських працівників		0	0
Р3382	Хмельницька обласна контора Сільськогосподарського банку СРСР		0	0
Р3383	Хмельницька обласна контора Всесоюзного банку капітального будівництва, торгівлі та кооперації		0	0
Р3384	Виконком Ріпинецької сільської ради		0	0
Р3385	Шепетівська міжрайонна заготівельна контора „Головвторсировина“		0	0
Р3386	Славутська міжрайонна заготівельна контора „Головвторсировина“		0	0
Р3387	Старокостянтинівська міжрайонна заготівельна контора „Головвторсировина“		0	0
Р3388	** ../Р-3140/		0	0
Р3389	Жванецький районний селянський будинок		0	0
Р339	Управління економіки Хмельницької облдержадміністрації		0	0
Р3390	Відділ культури виконкому Староушицької районної ради		0	0
Р3391	Хмельницький обласний Комунальний банк		0	0
Р3392	Народний суд 2-ї дільниці Полонського району		0	0
Р3393	****		0	0
Р3394	Відділ народної освіти виконкому Волочиської районної ради		0	0
Р3395	Відділ народної освіти виконкому Ізяславської повітової ради		0	0
Р3396	Відділ народної освіти виконкому Старокостянтинівської повітової ради		0	0
Р3397	Відділ народної освіти виконкому Полонської повітової ради		0	0
Р3398	Кам’янець-Подільський державний російський драматичний театр		0	0
Р3399	Хмельницька обласна рада ДСТ „Колос “		0	0
Р3400	Хмельницька обласна рада Всесоюзного фізкультурно-спортивного ордена Леніна товариства „Динамо“		0	0
Р3401	Хмельницька обласна торгівельна база „Головтекстильзбут“		0	0
Р3402	Редакція Кам’янець-Подільської районної газети "Радянська Кам’янеччина“		0	0
Р3403	Староушицька районна контора „Укрголовтваринсировина“		0	0
Р3404	Староушицька районна інспектура статистики		0	0
Р3405	Староушицький районний будинок культури		0	0
Р3406	Староушицька база з заготівлі тютюнової сировини		0	0
Р3407	Староушицький районний комітет з питань фізкультури і спорту		0	0
Р3408	Староушицька районна рада добровільного спортивного товариства „Колгоспник“		0	0
Р3409	Староушицька середня школа		0	0
Р341	Земельний відділ Новоушицького повітового виконкому		0	0
Р3410	Староушицькі дитячі ясла		0	0
Р3411	Відділ торгівлі виконкому Староушицької районної ради		0	0
Р3412	****		0	0
Р3413	Виконком Подільської сільської ради		0	0
Р3414	Виконком Бакотської сільської ради		0	0
Р3415	Виконком Чугорської сільської ради		0	0
Р3416	Виконком Гораївської сільської ради		0	0
Р3417	Виконком Нефедовецької сільської ради		0	0
Р3418	** ../Р-705/		0	0
Р3419	Колгосп ім. Ватутіна, с. Гута Чугорська		0	0
Р342	** ../Р-259/		0	0
Р3420	Колгосп ім. Ярославського, с. Лучки		0	0
Р3421	Колгосп „Наддністрянська правда“, с. Лисківці		0	0
Р3422	Колгосп ім. Кагановича, с. Яр Косиковецький		0	0
Р3423	Колгосп „Шлях Леніна“, с. Теремці		0	0
Р3424	Колгосп ім. Молотова, с. Чугор		0	0
Р3425	Колгосп ім. Петровського, с. Нефедівці		0	0
Р3426	** ../Р-3428/		0	0
Р3427	Колгосп ім. Шевченка, с. Рункошів		0	0
Р3428	Колгосп ім. Жданова, с. Рункошів		0	0
Р3429	Виконком Кривчанської сільської ради		0	0
Р343	Земельний відділ виконкому Кам’янецької окружної ради		0	0
Р3430	Уповноважений Міністерства заготівель СРСР Староушицького району		0	0
Р3431	Виконком Муровано-Куриловецької волосної ради		0	0
Р3432	Кам’янець-Подільський обласний драматичний театр ім. Шевченка		0	0
Р3433	Хмельницьке будівельно-експлуатаційне об’єднання по меліорації і водному господарству „Хмельницькмеліоводгосп“		0	0
Р3434	Хмельницький м’ясокомбінат		0	0
Р3435	Управління праці та зайнятості населення Хмельницької обласної державної адміністрації		0	0
Р3436	Дунаєвецька тютюнова фабрика М. М.Дреля і Р.Л.Вайнштейна		0	0
Р3437	****		0	0
Р3438	Виконком Зеленченської сільської ради		0	0
Р3439	Хмельницький обласний український музично-драматичний театр імені Г.І. Петровського		0	0
Р344	*		0	0
Р3440	****		0	0
Р3441	Кам’янець-Подільський державний племінний рибоводний пункт		0	0
Р3442	****		0	0
Р3443	Кам’янець-Подільська обласна спілка лісопромислової кооперації		0	0
Р3444	Кам’янець-Подільська обласна спілка різнопромислової кооперації (облрізнопромспілка)		0	0
Р3484	Старокостянтинівський повітовий революційний комітет		0	0
Р3445	Кам’янець-Подільська обласна спілка шкіряно-текстильної і швейної промислової кооперації (облшкіртекстильшвейпромспілка)		0	0
Р3446	Кам’янець-Подільська обласна гірничобудівна торф’яна промислова спілка (облгірничобудторфспілка)		0	0
Р3447	Кам’янець-Подільська обласна харчо-хімічна шкіряна промислова спілка (облхарчохімшкірспілка)		0	0
Р3448	Відділ постачання Кам’янець-Подільської обласної ради промислової кооперації „Облпромкооппостач“		0	0
Р3449	Ізяславська кооперативна багатопромислова артіль „Соцшлях“		0	0
Р345	*		0	0
Р3450	Білогірська кооперативно-промислова артіль „Ударник“		0	0
Р3451	Білогірська кооперативно-промислова артіль „Багатопром“		0	0
Р3452	Купільська кооперативно-промислова артіль ім.Чкалова		0	0
Р3453	Кунівська кооперативно-промислова артіль ім. 30-річчя УРСР		0	0
Р3454	Летичівська кооперативно-промислова артіль „Червоний Жовтень“		0	0
Р3455	****		0	0
Р3456	Меджибізька кооперативно-промислова артіль інвалідів		0	0
Р3457	Меджибізька кооперативно-промислова артіль „1 Травня“		0	0
Р3458	Меджибізька кооперативно-промислова артіль „9 січня“		0	0
Р3459	Миколаївська кооперативно-промислова артіль „Багатопром“		0	0
Р346	*		0	0
Р3460	Новоушицька кооперативно-промислова артіль „Пила“		0	0
Р3461	Проскурівська кооперативна артіль інвалідів „Охоронець“		0	0
Р3462	Солобковецька кооперативно-промислова артіль ім. Ворошилова		0	0
Р3463	Тарасівська кооперативно-промислова артіль „Перемога“		0	0
Р3464	Фельштинська кооперативно-промислова артіль ім.19-річчя Жовтня		0	0
Р3465	Шепетівська кооперативно-промислова артіль „Промутиль“		0	0
Р3466	Місцевий комітет профспілки працівників місцевої промисловості Хмельницької обласної ради промислової кооперації		0	0
Р3467	Славутська кооперативно-промислова артіль інвалідів „Бойовик“		0	0
Р3468	Кам’янець-Подільська база Українського республіканського тресту з заготівлі тютюнової сировини		0	0
Р3469	Хмельницька обласна рада кооперативного страхування членів артілі промкооперації та кооперації інвалідів		0	0
Р347	*		0	0
Р3470	Кам’янець-Подільська обласна каса взаємного страхування і взаємодопомоги кооперації інвалідів		0	0
Р3471	Місцевий комітет профспілки працівників місцевої промисловості і комунального господарства Хмельницької облпромстрахради		0	0
Р3472	Кам’янецька повітова економічна нарада		0	0
Р3473	Кам’янецька повітова військова нарада		0	0
Р3474	** ../Р-300/		0	0
Р3475	Староушицька районна споживча спілка		0	0
Р3476	Маківський районний селянський будинок		0	0
Р3477	Маківське районне Товариство „Геть неписьменність“		0	0
Р3478	Маківська районна рада Товариства сприяння обороні, авіаційному і хімічному будівництву		0	0
Р3479	Кузьминський волосний революційний комітет		0	0
Р348	*		0	0
Р3480	Малиницький волосний революційний комітет		0	0
Р3481	Осламівський волосний революційний комітет		0	0
Р3482	Пирогівський сільський революційний комітет		0	0
Р3483	Деражнянський волосний революційний комітет		0	0
Р3485	Фрідріховецький сільський революційний комітет		0	0
Р3486	Давидковецький волосний революційний комітет		0	0
Р3487	Проскурівський повітовий революційний комітет		0	0
Р3488	Хмельницький обласний трест „Укрголовхліб“		0	0
Р3489	Хмельницький обласний комітет профспілки медичних працівників		0	0
Р349	*		0	0
Р3490	Відділ комунального господарства виконкому Кам’янецької окружної ради		0	0
Р3491	Відділ комунального господарства виконкому Проскурівської окружної ради		0	0
Р3492	Відділ охорони здоров’я виконкому Миньковецької районної ради		0	0
Р3493	Кудринецький алебастровий завод		0	0
Р3494	Бережанська волосна народна управа		0	0
Р3495	Смотрицький торгівельний кущ інвалідів		0	0
Р3496	Старокостянтинівська повітова військова нарада		0	0
Р3497	****		0	0
Р3498	Виконавець робіт Кам’янецького округу Подільського відділення „Укрдержбуд“		0	0
Р3499	Відділ у справах репатріації виконавчого комітету Кам’янець-Подільської обласної ради		0	0
Р350	*		0	0
Р3500	Ганнопольська районна каса соціального страхування		0	0
Р3501	Городоцька районна каса соціального страхування		0	0
Р3502	Новоушицька районна каса соціального страхування		0	0
Р3503	Фінансовий інспектор 513-ї дільниці Шепетівського округу		0	0
Р3504	Управління головного архітектора виконкому Кам’янець-Подільської міської ради		0	0
Р3505	Редакція радіомовлення виконавчого комітету Кам’янець-Подільської міської ради		0	0
Р3506	Агентство державного страхування Шепетівського округу		0	0
Р3507	Агентство державного страхування Шепетівського округу по Судилківському району		0	0
Р3508	Шепетівське окружне бюро національних меншин		0	0
Р3509	Кам’янецька окружна економічна нарада		0	0
Р351	*		0	0
Р3510	9-е кущове управління об’єднання цукрової промисловості		0	0
Р3511	10-е кущове управління об’єднання цукрової промисловості		0	0
Р3512	Управління культури виконкому Хмельницької обласної ради		0	0
Р3513	Виконком Білогірської районної ради		0	0
Р3514	Відділ культури виконкому Білогірської районної ради		0	0
Р3515	Відділ народної освіти виконкому Білогірської районної ради		0	0
Р3516	Білогірська районна інформаційно-обчислювальна станція		0	0
Р3517	Редакція Білогірської районної газети „Радянське село“		0	0
Р3518	Управління сільського господарства виконкому Білогірської районної ради		0	0
Р3519	Відділ соціального забезпечення виконкому Білогірської районної ради		0	0
Р352	*		0	0
Р3520	Планова комісія виконкому Білогірської районної ради		0	0
Р3521	Білогірський районний відділ будівництва та експлуатації автомобільних доріг		0	0
Р3522	Відділ соціального забезпечення виконкому Смотрицької районної ради		0	0
Р3523	Відділ культури виконкому Антонінської районної ради		0	0
Р3524	Антонінський районний комітет Добровільного товариства сприяння армії, авіації і флоту		0	0
Р3525	Антонінська районна контрольно-насіннєва лабораторія		0	0
Р3526	Відділ автотранспорту і шосейних доріг виконкому Антонінської районної ради		0	0
Р3527	Відділ соціального забезпечення виконкому Антонінської районної ради		0	0
Р3528	Планова комісія виконкому Антонінської районної ради		0	0
Р3529	Виконком Антонінської селищної ради		0	0
Р353	*		0	0
Р3530	Виконком Закриницької сільської ради		0	0
Р3531	Редакція Антонінської районної газети „Ленінець“		0	0
Р3532	Виконком Вовковинецької районної ради		0	0
Р3533	Антонінська районна споживча спілка		0	0
Р3534	Антонінська районна інспектура державної статистики УРСР		0	0
Р3535	Відділ народної освіти виконкому Антонінської районної ради		0	0
Р3536	Виконком Антонінської районної ради		0	0
Р3537	Фінансовий відділ виконкому Білогірської районної ради		0	0
Р3538	Фінансовий відділ виконкому Антонінської районної ради		0	0
Р3539	** ../Р-1160/		0	0
Р354	*		0	0
Р3540	Відділ автотранспорту і шосейних доріг виконкому Смотрицької районної ради		0	0
Р3541	Смотрицька районна інспектура державної статистики УРСР		0	0
Р3542	Відділ народної освіти виконкому Смотрицької районної ради		0	0
Р3543	Відділ культури виконкому Смотрицької районної ради		0	0
Р3544	Відділ кінофікації виконкому Смотрицької районної ради		0	0
Р3545	Фінансовий відділ виконкому Орининської районної ради		0	0
Р3546	Планова комісія виконкому Смотрицької районної ради		0	0
Р3547	Відділ народної освіти виконкому Віньковецької районної ради		0	0
Р3548	Віньковецький районний комітет фізкультури і спорту		0	0
Р3549	Фінансовий відділ виконкому Віньковецької районної ради		0	0
Р355	*		0	0
Р3550	Планова комісія виконкому Віньковецької районної ради		0	0
Р3551	Віньковецька районна інформаційно-обчислювальна станція державної статистики		0	0
Р3552	Відділ охорони здоров’я виконкому Віньковецької районної ради		0	0
Р3553	Відділ сільського і колгоспного будівництва виконкому Віньковецької районної ради		0	0
Р3554	Відділ автотранспорту і шосейних доріг виконкому Віньковецької районної ради		0	0
Р3555	Відділ культури виконкому Віньковецької районної ради		0	0
Р3556	Інспекція сільського господарства виконкому Антонінської районної ради		0	0
Р3557	Виконком Сморшківської сільської ради		0	0
Р3558	Виконком Христівської сільської ради		0	0
Р3559	Відділ сільського і колгоспного будівництва виконкому Антонінської районної ради		0	0
Р356	*		0	0
Р3560	Старосинявська районна споживча спілка		0	0
Р3561	Планова комісія виконкому Старосинявської районної ради		0	0
Р3562	Відділ народної освіти виконкому Старосинявської районної ради		0	0
Р3563	Відділ культури виконкому Старосинявської районної ради		0	0
Р3564	Відділ автотранспорту і шосейних доріг виконкому Старосинявської районної ради		0	0
Р3565	Відділ сільського і колгоспного будівництва виконкому Старосинявської районної ради		0	0
Р3566	Антонінський комбінат комунальних підприємств		0	0
Р3567	****		0	0
